######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20220713|74886|19830613|20220712|+1000
apnic|BD|asn|132606|1|20130208|allocated
apnic|BD|asn|132607|1|20130211|allocated
apnic|BD|asn|132608|1|20130212|allocated
apnic|AU|asn|132609|1|20130212|allocated
apnic|BD|asn|132610|1|20210714|allocated
apnic|AU|asn|132611|1|20130214|allocated
apnic|AU|asn|132612|1|20130214|allocated
apnic|IN|asn|132613|1|20130215|allocated
apnic|AU|asn|132614|1|20130218|allocated
apnic|PH|asn|132615|1|20130220|allocated
apnic|AU|asn|132616|1|20130220|allocated
apnic|CN|asn|132617|1|20130221|allocated
apnic|TH|asn|132618|1|20130221|allocated
apnic|AU|asn|132619|1|20160830|allocated
apnic|AU|asn|132620|1|20130222|allocated
apnic|AU|asn|132621|1|20130225|allocated
apnic|BD|asn|132622|1|20160830|allocated
apnic|CN|asn|132623|1|20201104|allocated
apnic|US|asn|132624|1|20130227|allocated
apnic|MY|asn|132625|1|20220420|allocated
apnic|AU|asn|132626|1|20160830|allocated
apnic|AU|asn|132627|1|20130228|allocated
apnic|ID|asn|132628|1|20170504|allocated
apnic|ID|asn|132629|50|20130301|allocated
apnic|AU|asn|132679|1|20130301|allocated
apnic|AU|asn|132680|1|20130301|allocated
apnic|TH|asn|132681|1|20130304|allocated
apnic|AU|asn|132682|1|20130304|allocated
apnic|PK|asn|132683|1|20160831|allocated
apnic|BD|asn|132684|1|20130305|allocated
apnic|HK|asn|132685|1|20160831|allocated
apnic|MM|asn|132686|1|20160831|allocated
apnic|NZ|asn|132687|1|20130306|allocated
apnic|MY|asn|132688|1|20130307|allocated
apnic|MY|asn|132689|1|20130307|allocated
apnic|SG|asn|132690|1|20190422|allocated
apnic|AU|asn|132691|1|20190422|allocated
apnic|NZ|asn|132692|1|20130308|allocated
apnic|AU|asn|132693|1|20130311|allocated
apnic|MY|asn|132694|1|20130311|allocated
apnic|NZ|asn|132695|1|20160831|allocated
apnic|SG|asn|132696|1|20130312|allocated
apnic|NZ|asn|132697|1|20130313|allocated
apnic|CN|asn|132698|1|20220215|allocated
apnic|SG|asn|132699|1|20130314|allocated
apnic|SG|asn|132700|1|20130314|allocated
apnic|TH|asn|132701|1|20130315|allocated
apnic|HK|asn|132702|1|20130318|allocated
apnic|AU|asn|132703|1|20130320|allocated
apnic|MY|asn|132704|1|20130321|allocated
apnic|HK|asn|132705|1|20130321|allocated
apnic|AU|asn|132706|1|20130322|allocated
apnic|AF|asn|132707|1|20130322|allocated
apnic|SG|asn|132708|1|20160831|allocated
apnic|NZ|asn|132709|1|20130325|allocated
apnic|AU|asn|132710|1|20130325|allocated
apnic|IN|asn|132711|1|20130326|allocated
apnic|NZ|asn|132712|1|20130326|allocated
apnic|AU|asn|132713|1|20130327|allocated
apnic|AU|asn|132714|1|20180404|allocated
apnic|AU|asn|132715|1|20130328|allocated
apnic|PH|asn|132716|1|20130328|allocated
apnic|IN|asn|132717|1|20130328|allocated
apnic|AU|asn|132718|1|20130328|allocated
apnic|CN|asn|132719|1|20130329|allocated
apnic|MY|asn|132720|1|20170410|allocated
apnic|HK|asn|132721|1|20170602|allocated
apnic|NZ|asn|132722|1|20130402|allocated
apnic|NZ|asn|132723|1|20170602|allocated
apnic|AU|asn|132724|1|20130404|allocated
apnic|AU|asn|132725|1|20130404|allocated
apnic|JP|asn|132726|1|20130408|allocated
apnic|NZ|asn|132727|1|20160831|allocated
apnic|AU|asn|132728|1|20130409|allocated
apnic|IN|asn|132729|1|20160831|allocated
apnic|KH|asn|132730|1|20130409|allocated
apnic|SG|asn|132731|1|20130410|allocated
apnic|AU|asn|132732|1|20130411|allocated
apnic|AU|asn|132733|1|20130411|allocated
apnic|SG|asn|132734|1|20130411|allocated
apnic|BD|asn|132735|1|20160831|allocated
apnic|NZ|asn|132736|1|20150904|allocated
apnic|TW|asn|132737|1|20130412|allocated
apnic|TW|asn|132738|1|20130412|allocated
apnic|SG|asn|132739|1|20130412|allocated
apnic|AU|asn|132740|1|20130415|allocated
apnic|PK|asn|132741|1|20160901|allocated
apnic|HK|asn|132742|1|20130415|allocated
apnic|AU|asn|132743|1|20130415|allocated
apnic|NZ|asn|132744|1|20130416|allocated
apnic|NZ|asn|132745|1|20130416|allocated
apnic|IN|asn|132746|40|20130417|allocated
apnic|PG|asn|132786|1|20200716|allocated
apnic|IN|asn|132787|1|20130418|allocated
apnic|PK|asn|132788|1|20130419|allocated
apnic|AU|asn|132789|1|20130422|allocated
apnic|HK|asn|132790|1|20130423|allocated
apnic|AU|asn|132791|1|20130423|allocated
apnic|PH|asn|132792|5|20130424|allocated
apnic|VU|asn|132797|1|20130424|allocated
apnic|AU|asn|132798|1|20130424|allocated
apnic|NP|asn|132799|1|20160902|allocated
apnic|BD|asn|132800|1|20210214|allocated
apnic|BD|asn|132801|1|20130426|allocated
apnic|US|asn|132802|1|20220523|allocated
apnic|PH|asn|132803|1|20160905|allocated
apnic|SG|asn|132804|2|20130429|allocated
apnic|BD|asn|132806|1|20160905|allocated
apnic|AU|asn|132807|1|20181204|allocated
apnic|AU|asn|132808|1|20160907|allocated
apnic|NZ|asn|132809|1|20160907|allocated
apnic|NZ|asn|132810|1|20130501|allocated
apnic|AU|asn|132811|1|20130501|allocated
apnic|AU|asn|132812|1|20160907|allocated
apnic|HK|asn|132813|1|20160907|allocated
apnic|AU|asn|132814|1|20200227|allocated
apnic|NZ|asn|132815|1|20130503|allocated
apnic|SG|asn|132816|1|20130506|allocated
apnic|BD|asn|132817|1|20160907|allocated
apnic|HK|asn|132818|1|20130507|allocated
apnic|PH|asn|132819|1|20130507|allocated
apnic|KH|asn|132820|1|20130508|allocated
apnic|TH|asn|132821|1|20130509|allocated
apnic|NZ|asn|132822|1|20160908|allocated
apnic|SG|asn|132824|1|20170602|allocated
apnic|AU|asn|132825|1|20130510|allocated
apnic|PH|asn|132826|1|20130513|allocated
apnic|JP|asn|132827|1|20130513|allocated
apnic|AU|asn|132828|1|20160908|allocated
apnic|SG|asn|132829|1|20130513|allocated
apnic|IN|asn|132830|1|20130514|allocated
apnic|TO|asn|132831|1|20151023|allocated
apnic|NZ|asn|132832|1|20130514|allocated
apnic|CN|asn|132833|1|20220607|allocated
apnic|AU|asn|132834|1|20130515|allocated
apnic|AU|asn|132835|1|20130516|allocated
apnic|AU|asn|132836|1|20170802|allocated
apnic|MY|asn|132837|1|20130517|allocated
apnic|TH|asn|132838|1|20210622|allocated
apnic|HK|asn|132839|1|20170724|allocated
apnic|NZ|asn|132840|1|20130521|allocated
apnic|TH|asn|132842|1|20130523|allocated
apnic|PH|asn|132843|1|20130523|allocated
apnic|PH|asn|132844|1|20130524|allocated
apnic|HK|asn|132845|1|20130524|allocated
apnic|BD|asn|132846|1|20130527|allocated
apnic|AU|asn|132847|1|20160908|allocated
apnic|AU|asn|132848|1|20130529|allocated
apnic|AU|asn|132849|1|20210726|allocated
apnic|MY|asn|132850|1|20130530|allocated
apnic|AU|asn|132851|1|20160908|allocated
apnic|AU|asn|132852|1|20130530|allocated
apnic|PH|asn|132853|1|20130531|allocated
apnic|NZ|asn|132854|1|20130603|allocated
apnic|MY|asn|132855|1|20170802|allocated
apnic|NP|asn|132856|1|20130604|allocated
apnic|NZ|asn|132857|1|20130605|allocated
apnic|AU|asn|132858|1|20130605|allocated
apnic|AU|asn|132859|1|20160909|allocated
apnic|IN|asn|132860|1|20130607|allocated
apnic|LA|asn|132861|1|20130611|allocated
apnic|PH|asn|132862|1|20130611|allocated
apnic|AU|asn|132863|1|20130611|allocated
apnic|AU|asn|132864|1|20130613|allocated
apnic|HK|asn|132865|1|20130613|allocated
apnic|TH|asn|132866|1|20130617|allocated
apnic|IN|asn|132867|1|20130618|allocated
apnic|AU|asn|132868|1|20130618|allocated
apnic|BD|asn|132869|1|20170724|allocated
apnic|NZ|asn|132870|1|20130619|allocated
apnic|IN|asn|132871|1|20130620|allocated
apnic|PK|asn|132872|1|20190718|allocated
apnic|AU|asn|132873|1|20130620|allocated
apnic|MY|asn|132874|1|20130623|allocated
apnic|NZ|asn|132875|1|20220630|allocated
apnic|TH|asn|132876|1|20130624|allocated
apnic|NP|asn|132877|1|20201012|allocated
apnic|IN|asn|132878|1|20130625|allocated
apnic|TH|asn|132879|1|20130625|allocated
apnic|TH|asn|132880|1|20130625|allocated
apnic|NZ|asn|132881|1|20130625|allocated
apnic|MY|asn|132882|1|20130626|allocated
apnic|HK|asn|132883|1|20130626|allocated
apnic|BD|asn|132884|1|20130626|allocated
apnic|MY|asn|132885|1|20130626|allocated
apnic|CN|asn|132886|1|20130627|allocated
apnic|NZ|asn|132887|1|20130628|allocated
apnic|JP|asn|132888|1|20130628|allocated
apnic|AU|asn|132889|1|20200604|allocated
apnic|MY|asn|132890|1|20130701|allocated
apnic|PK|asn|132891|1|20130702|allocated
apnic|US|asn|132892|1|20130703|allocated
apnic|IN|asn|132893|1|20130703|allocated
apnic|AU|asn|132894|1|20130703|allocated
apnic|AU|asn|132895|1|20130703|allocated
apnic|AU|asn|132896|1|20130703|allocated
apnic|BD|asn|132897|1|20200830|allocated
apnic|NZ|asn|132898|1|20130705|allocated
apnic|HK|asn|132899|1|20130706|allocated
apnic|AU|asn|132900|1|20200903|allocated
apnic|MY|asn|132901|1|20130708|allocated
apnic|AU|asn|132902|1|20130708|allocated
apnic|IN|asn|132903|1|20130708|allocated
apnic|PH|asn|132904|1|20130709|allocated
apnic|PH|asn|132905|1|20130709|allocated
apnic|AU|asn|132906|1|20200227|allocated
apnic|AU|asn|132907|1|20130710|allocated
apnic|AU|asn|132908|1|20160909|allocated
apnic|AU|asn|132909|1|20130710|allocated
apnic|SG|asn|132910|1|20130710|allocated
apnic|IN|asn|132911|1|20130711|allocated
apnic|NZ|asn|132912|1|20130712|allocated
apnic|PH|asn|132913|1|20130712|allocated
apnic|AU|asn|132914|1|20130712|allocated
apnic|SG|asn|132915|1|20130712|allocated
apnic|AU|asn|132916|1|20130715|allocated
apnic|NZ|asn|132917|1|20130715|allocated
apnic|NZ|asn|132918|1|20130715|allocated
apnic|NZ|asn|132919|1|20130717|allocated
apnic|TH|asn|132920|1|20220610|allocated
apnic|IN|asn|132921|1|20160909|allocated
apnic|IN|asn|132922|90|20130722|allocated
apnic|HK|asn|133012|1|20160911|allocated
apnic|SG|asn|133013|1|20130723|allocated
apnic|MY|asn|133014|1|20130724|allocated
apnic|AU|asn|133015|1|20130724|allocated
apnic|AU|asn|133016|1|20130725|allocated
apnic|AU|asn|133017|1|20160912|allocated
apnic|AU|asn|133018|1|20171020|allocated
apnic|AU|asn|133019|1|20130726|allocated
apnic|PH|asn|133020|2|20130726|allocated
apnic|AF|asn|133022|1|20130728|allocated
apnic|AU|asn|133023|1|20130729|allocated
apnic|HK|asn|133024|1|20130729|allocated
apnic|SG|asn|133025|1|20130729|allocated
apnic|NZ|asn|133026|1|20130730|allocated
apnic|HK|asn|133027|1|20130731|allocated
apnic|IN|asn|133028|1|20130731|allocated
apnic|AU|asn|133029|1|20130801|allocated
apnic|AU|asn|133030|1|20130801|allocated
apnic|BD|asn|133031|1|20180906|allocated
apnic|IN|asn|133032|1|20130802|allocated
apnic|CN|asn|133033|1|20130802|allocated
apnic|BD|asn|133034|1|20130802|allocated
apnic|NZ|asn|133035|1|20130805|allocated
apnic|IN|asn|133036|1|20130805|allocated
apnic|IN|asn|133037|1|20130805|allocated
apnic|HK|asn|133038|1|20130807|allocated
apnic|PH|asn|133039|1|20130807|allocated
apnic|AU|asn|133040|1|20161003|allocated
apnic|HK|asn|133041|1|20160912|allocated
apnic|TH|asn|133042|1|20130809|allocated
apnic|NZ|asn|133043|1|20130812|allocated
apnic|AU|asn|133044|1|20130814|allocated
apnic|AU|asn|133045|1|20160912|allocated
apnic|AU|asn|133046|1|20130815|allocated
apnic|AU|asn|133047|1|20130816|allocated
apnic|AU|asn|133048|1|20130816|allocated
apnic|AU|asn|133049|1|20130818|allocated
apnic|AU|asn|133050|1|20130819|allocated
apnic|LK|asn|133051|1|20130819|allocated
apnic|US|asn|133052|1|20130819|allocated
apnic|AU|asn|133053|1|20130821|allocated
apnic|HK|asn|133054|1|20130821|allocated
apnic|IN|asn|133055|1|20130822|allocated
apnic|CN|asn|133056|1|20130825|allocated
apnic|AU|asn|133057|1|20130826|allocated
apnic|SG|asn|133058|1|20130826|allocated
apnic|KR|asn|133059|1|20130827|allocated
apnic|AU|asn|133060|1|20130827|allocated
apnic|AU|asn|133061|1|20130828|allocated
apnic|AU|asn|133062|1|20130828|allocated
apnic|TH|asn|133063|1|20130830|allocated
apnic|PH|asn|133064|1|20130830|allocated
apnic|TH|asn|133065|1|20160912|allocated
apnic|AF|asn|133066|1|20130903|allocated
apnic|FJ|asn|133067|1|20171004|allocated
apnic|PH|asn|133068|1|20160912|allocated
apnic|IN|asn|133069|1|20200831|allocated
apnic|KH|asn|133070|1|20130906|allocated
apnic|GU|asn|133071|1|20130906|allocated
apnic|AU|asn|133072|1|20160913|allocated
apnic|HK|asn|133073|1|20170725|allocated
apnic|AU|asn|133074|1|20130911|allocated
apnic|NZ|asn|133075|1|20130916|allocated
apnic|AF|asn|133076|1|20130916|allocated
apnic|HK|asn|133077|1|20130918|allocated
apnic|AU|asn|133078|1|20130918|allocated
apnic|NZ|asn|133079|1|20130919|allocated
apnic|AU|asn|133080|1|20130919|allocated
apnic|AU|asn|133081|1|20131203|allocated
apnic|IN|asn|133082|1|20131213|allocated
apnic|BD|asn|133083|1|20140311|allocated
apnic|MY|asn|133084|1|20140121|allocated
apnic|AU|asn|133085|1|20140124|allocated
apnic|AU|asn|133086|1|20140129|allocated
apnic|IN|asn|133087|1|20140205|allocated
apnic|IN|asn|133088|1|20140206|allocated
apnic|TW|asn|133089|1|20140403|allocated
apnic|NZ|asn|133090|1|20140129|allocated
apnic|AU|asn|133091|1|20200227|allocated
apnic|NP|asn|133092|1|20140103|allocated
apnic|AU|asn|133093|1|20130923|allocated
apnic|AU|asn|133094|1|20130923|allocated
apnic|AU|asn|133095|1|20131224|allocated
apnic|NZ|asn|133096|1|20130924|allocated
apnic|SG|asn|133097|1|20130925|allocated
apnic|KR|asn|133098|1|20210908|allocated
apnic|BD|asn|133099|1|20211004|allocated
apnic|AU|asn|133100|1|20130926|allocated
apnic|NZ|asn|133101|1|20130927|allocated
apnic|AU|asn|133102|1|20130930|allocated
apnic|SG|asn|133103|1|20130930|allocated
apnic|AU|asn|133104|1|20131001|allocated
apnic|AU|asn|133105|1|20131002|allocated
apnic|AU|asn|133106|1|20140429|allocated
apnic|HK|asn|133107|1|20131003|allocated
apnic|NZ|asn|133108|1|20131004|allocated
apnic|BD|asn|133109|1|20131220|allocated
apnic|ID|asn|133110|1|20160914|allocated
apnic|CN|asn|133111|1|20131008|allocated
apnic|TH|asn|133113|1|20131009|allocated
apnic|MY|asn|133114|1|20130909|allocated
apnic|HK|asn|133115|1|20131009|allocated
apnic|AU|asn|133116|1|20200802|allocated
apnic|TV|asn|133117|1|20200228|allocated
apnic|CN|asn|133118|2|20131010|allocated
apnic|AU|asn|133120|1|20131010|allocated
apnic|AU|asn|133121|1|20131011|allocated
apnic|AU|asn|133122|1|20131011|allocated
apnic|AU|asn|133123|1|20131014|allocated
apnic|NZ|asn|133124|1|20131015|allocated
apnic|AU|asn|133125|1|20131016|allocated
apnic|HK|asn|133126|1|20131017|allocated
apnic|HK|asn|133127|1|20160914|allocated
apnic|NP|asn|133128|1|20210214|allocated
apnic|AU|asn|133129|1|20131018|allocated
apnic|AU|asn|133130|1|20131020|allocated
apnic|HK|asn|133131|1|20160915|allocated
apnic|NZ|asn|133132|1|20180201|allocated
apnic|AU|asn|133133|1|20131022|allocated
apnic|SG|asn|133134|1|20131022|allocated
apnic|MY|asn|133135|1|20131023|allocated
apnic|SG|asn|133136|1|20131024|allocated
apnic|PG|asn|133137|1|20131025|allocated
apnic|AU|asn|133138|1|20131027|allocated
apnic|HK|asn|133139|1|20131028|allocated
apnic|PH|asn|133140|1|20131029|allocated
apnic|PK|asn|133141|1|20210215|allocated
apnic|HK|asn|133142|1|20131031|allocated
apnic|AU|asn|133143|1|20131031|allocated
apnic|US|asn|133144|1|20131101|allocated
apnic|AU|asn|133145|1|20131104|allocated
apnic|AU|asn|133146|1|20131104|allocated
apnic|AU|asn|133147|1|20131105|allocated
apnic|NP|asn|133149|1|20160916|allocated
apnic|PH|asn|133150|1|20220421|allocated
apnic|SG|asn|133151|1|20181021|allocated
apnic|TH|asn|133152|1|20131107|allocated
apnic|NZ|asn|133154|1|20131111|allocated
apnic|BD|asn|133155|1|20131111|allocated
apnic|AU|asn|133156|1|20160916|allocated
apnic|MY|asn|133157|1|20131112|allocated
apnic|TW|asn|133158|1|20131113|allocated
apnic|AU|asn|133159|1|20131113|allocated
apnic|SG|asn|133160|1|20131114|allocated
apnic|AU|asn|133161|1|20131114|allocated
apnic|NZ|asn|133162|1|20131114|allocated
apnic|TH|asn|133163|1|20131115|allocated
apnic|MY|asn|133164|1|20131115|allocated
apnic|SG|asn|133165|1|20131118|allocated
apnic|ID|asn|133166|1|20131119|allocated
apnic|TH|asn|133167|1|20131119|allocated
apnic|BD|asn|133168|1|20170130|allocated
apnic|MY|asn|133169|1|20170202|allocated
apnic|PK|asn|133170|1|20220420|allocated
apnic|AU|asn|133171|1|20131121|allocated
apnic|AU|asn|133172|1|20131122|allocated
apnic|AU|asn|133173|1|20131127|allocated
apnic|AF|asn|133174|1|20131129|allocated
apnic|AU|asn|133175|1|20131202|allocated
apnic|AU|asn|133176|1|20131204|allocated
apnic|MN|asn|133177|1|20131204|allocated
apnic|HK|asn|133178|1|20220322|allocated
apnic|NP|asn|133179|1|20131205|allocated
apnic|ID|asn|133181|1|20160916|allocated
apnic|ID|asn|133182|1|20160916|allocated
apnic|US|asn|133183|1|20131209|allocated
apnic|AU|asn|133184|1|20131209|allocated
apnic|NP|asn|133185|1|20131209|allocated
apnic|NZ|asn|133186|1|20131211|allocated
apnic|NZ|asn|133187|1|20131211|allocated
apnic|NZ|asn|133188|1|20131213|allocated
apnic|AU|asn|133189|1|20131213|allocated
apnic|HK|asn|133190|1|20131213|allocated
apnic|BD|asn|133191|1|20131215|allocated
apnic|NZ|asn|133192|1|20131215|allocated
apnic|TH|asn|133193|1|20131216|allocated
apnic|CN|asn|133194|1|20131218|allocated
apnic|PH|asn|133195|1|20131218|allocated
apnic|AU|asn|133196|1|20170725|allocated
apnic|AU|asn|133197|1|20131219|allocated
apnic|PH|asn|133198|1|20140909|allocated
apnic|HK|asn|133199|1|20131223|allocated
apnic|KH|asn|133200|1|20131224|allocated
apnic|HK|asn|133201|1|20131224|allocated
apnic|AF|asn|133202|1|20131226|allocated
apnic|JP|asn|133203|1|20160107|allocated
apnic|HK|asn|133204|1|20140102|allocated
apnic|HK|asn|133205|1|20140106|allocated
apnic|AU|asn|133206|1|20160919|allocated
apnic|ID|asn|133207|1|20160919|allocated
apnic|AU|asn|133208|1|20181204|allocated
apnic|BD|asn|133209|1|20220416|allocated
apnic|SG|asn|133210|1|20140110|allocated
apnic|AU|asn|133212|1|20140114|allocated
apnic|ID|asn|133213|1|20160919|allocated
apnic|ID|asn|133214|1|20160919|allocated
apnic|AU|asn|133215|1|20140117|allocated
apnic|AU|asn|133216|1|20140117|allocated
apnic|AU|asn|133217|1|20140117|allocated
apnic|NZ|asn|133218|1|20140121|allocated
apnic|CN|asn|133219|1|20140121|allocated
apnic|AU|asn|133220|1|20140122|allocated
apnic|IN|asn|133221|8|20140122|allocated
apnic|JP|asn|133229|1|20200924|allocated
apnic|IN|asn|133230|91|20140122|allocated
apnic|AU|asn|133321|1|20170418|allocated
apnic|HK|asn|133322|1|20140122|allocated
apnic|AU|asn|133323|1|20140123|allocated
apnic|AU|asn|133324|1|20140128|allocated
apnic|BD|asn|133325|1|20210412|allocated
apnic|AU|asn|133326|1|20140909|allocated
apnic|SG|asn|133327|1|20160919|allocated
apnic|TH|asn|133328|1|20210222|allocated
apnic|HK|asn|133329|1|20210406|allocated
apnic|AU|asn|133330|1|20140203|allocated
apnic|BD|asn|133331|1|20140204|allocated
apnic|AU|asn|133332|1|20140204|allocated
apnic|AU|asn|133333|1|20140205|allocated
apnic|PH|asn|133334|1|20140205|allocated
apnic|ID|asn|133335|30|20140205|allocated
apnic|BD|asn|133365|1|20210726|allocated
apnic|NZ|asn|133366|1|20140207|allocated
apnic|IN|asn|133367|1|20140210|allocated
apnic|BD|asn|133368|1|20220615|allocated
apnic|PH|asn|133369|1|20140211|allocated
apnic|NZ|asn|133370|1|20140212|allocated
apnic|AU|asn|133371|1|20140212|allocated
apnic|HK|asn|133372|1|20140212|allocated
apnic|CN|asn|133373|1|20140526|allocated
apnic|TW|asn|133375|1|20140213|allocated
apnic|TH|asn|133376|1|20140214|allocated
apnic|PH|asn|133377|1|20140217|allocated
apnic|KH|asn|133378|1|20140218|allocated
apnic|PH|asn|133379|1|20140218|allocated
apnic|HK|asn|133380|1|20140218|allocated
apnic|AU|asn|133381|1|20140218|allocated
apnic|AU|asn|133382|1|20140218|allocated
apnic|VU|asn|133383|1|20140219|allocated
apnic|MM|asn|133384|1|20140219|allocated
apnic|MM|asn|133385|1|20140224|allocated
apnic|IN|asn|133386|1|20160919|allocated
apnic|SG|asn|133387|1|20140225|allocated
apnic|IN|asn|133388|1|20140225|allocated
apnic|AU|asn|133389|1|20140225|allocated
apnic|SG|asn|133390|1|20140225|allocated
apnic|SG|asn|133391|1|20140226|allocated
apnic|MM|asn|133392|1|20140227|allocated
apnic|NZ|asn|133393|1|20140227|allocated
apnic|AU|asn|133394|1|20140227|allocated
apnic|BD|asn|133395|1|20170224|allocated
apnic|NZ|asn|133396|1|20140228|allocated
apnic|AU|asn|133397|1|20140303|allocated
apnic|HK|asn|133398|1|20140305|allocated
apnic|NZ|asn|133399|1|20140305|allocated
apnic|NZ|asn|133400|1|20190825|allocated
apnic|NZ|asn|133401|1|20140305|allocated
apnic|MY|asn|133402|1|20160920|allocated
apnic|AU|asn|133403|1|20140306|allocated
apnic|NZ|asn|133404|1|20140306|allocated
apnic|HK|asn|133405|1|20140306|allocated
apnic|AU|asn|133406|1|20140306|allocated
apnic|AU|asn|133407|1|20140311|allocated
apnic|MY|asn|133408|1|20140311|allocated
apnic|AU|asn|133409|1|20140312|allocated
apnic|BD|asn|133410|1|20180630|allocated
apnic|SG|asn|133411|1|20140312|allocated
apnic|IN|asn|133412|1|20140312|allocated
apnic|AU|asn|133413|1|20140313|allocated
apnic|AU|asn|133414|1|20140314|allocated
apnic|AU|asn|133415|1|20140317|allocated
apnic|KH|asn|133416|1|20140318|allocated
apnic|AU|asn|133417|1|20140319|allocated
apnic|AU|asn|133418|1|20140319|allocated
apnic|AU|asn|133419|1|20140319|allocated
apnic|NZ|asn|133420|1|20140320|allocated
apnic|MY|asn|133421|1|20140321|allocated
apnic|SG|asn|133422|1|20140321|allocated
apnic|HK|asn|133423|1|20140324|allocated
apnic|HK|asn|133424|1|20140324|allocated
apnic|AU|asn|133425|1|20220623|allocated
apnic|SG|asn|133426|1|20160920|allocated
apnic|IN|asn|133427|1|20140325|allocated
apnic|PG|asn|133428|1|20220406|allocated
apnic|AU|asn|133429|1|20180827|allocated
apnic|BD|asn|133430|1|20140326|allocated
